code,description,code_type,source,year
L8692,"Auditory osseointegrated device, external sound processor, used without osseointegration, body worn, includes headband or other means of external attachment",HCPCS_Level_II,HCPC2026_JAN,2026
L8693,"Auditory osseointegrated device abutment, any length, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
L8694,"Auditory osseointegrated device, transducer/actuator, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8695,"External recharging system for battery (external) for use with implantable neurostimulator, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
L8696,"Antenna (external) for use with implantable diaphragmatic/phrenic nerve stimulation device, replacement, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8698,"Miscellaneous component, supply or accessory for use with total artificial heart system",HCPCS_Level_II,HCPC2026_JAN,2026
L8699,"Prosthetic implant, not otherwise specified",HCPCS_Level_II,HCPC2026_JAN,2026
L8701,"Powered upper extremity range of motion assist device, elbow, wrist, hand with single or double upright(s), includes microprocessor, sensors, all components and accessories, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
L8702,"Powered upper extremity range of motion assist device, elbow, wrist, hand, finger, single or double upright(s), includes microprocessor, sensors, all components and accessories, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
L8720,"External lower extremity sensory prosthetic device, cutaneous stimulation of mechanoreceptors proximal to the ankle, per leg",HCPCS_Level_II,HCPC2026_JAN,2026
L8721,"Receptor sole for use with l8720, replacement, each",HCPCS_Level_II,HCPC2026_JAN,2026
L9900,"Orthotic and prosthetic supply, accessory, and/or service component of another hcpcs ""l"" code",HCPCS_Level_II,HCPC2026_JAN,2026
LC,Left circumflex coronary artery,HCPCS_Level_II,HCPC2026_JAN,2026
LD,Left anterior descending coronary artery,HCPCS_Level_II,HCPC2026_JAN,2026
LL,Lease/rental (use the 'll' modifier when dme equipment rental is to be applied against the purchase price),HCPCS_Level_II,HCPC2026_JAN,2026
LM,Left main coronary artery,HCPCS_Level_II,HCPC2026_JAN,2026
LR,Laboratory round trip,HCPCS_Level_II,HCPC2026_JAN,2026
LS,Fda-monitored intraocular lens implant,HCPCS_Level_II,HCPC2026_JAN,2026
LT,Left side (used to identify procedures performed on the left side of the body),HCPCS_Level_II,HCPC2026_JAN,2026
LU,Fractionated payment,HCPCS_Level_II,HCPC2026_JAN,2026
M0001,Advancing cancer care mips value pathways,HCPCS_Level_II,HCPC2026_JAN,2026
M0002,Optimal care for kidney health mips value pathways,HCPCS_Level_II,HCPC2026_JAN,2026
M0003,Optimal care for patients with episodic neurological conditions mips value pathways,HCPCS_Level_II,HCPC2026_JAN,2026
M0004,Quality care for patients with neurological conditions mips value pathway,HCPCS_Level_II,HCPC2026_JAN,2026
M0005,Value in primary care mips value pathway,HCPCS_Level_II,HCPC2026_JAN,2026
M0010,Enhancing oncology model (eom) monthly enhanced oncology services (meos) payment for eom enhanced services,HCPCS_Level_II,HCPC2026_JAN,2026
M0064,Brief office visit for the sole purpose of monitoring or changing drug prescriptions used in the treatment of mental psychoneurotic and personality disorders,HCPCS_Level_II,HCPC2026_JAN,2026
M0075,Cellular therapy,HCPCS_Level_II,HCPC2026_JAN,2026
M0076,Prolotherapy,HCPCS_Level_II,HCPC2026_JAN,2026
M0100,Intragastric hypothermia using gastric freezing,HCPCS_Level_II,HCPC2026_JAN,2026
M0201,"Administration of pneumococcal, influenza, hepatitis b, and/or covid-19 vaccine inside a patient's home; reported only once per individual home per date of service when such vaccine administration(s) are performed at the patient's home",HCPCS_Level_II,HCPC2026_JAN,2026
M0220,"Injection, tixagevimab and cilgavimab, for the pre-exposure prophylaxis only, for certain adults and pediatric individuals (12 years of age and older weighing at least 40kg) with no known sars-cov-2 exposure, who either have moderate to severely compromised immune  systems or for whom vaccination with any available covid-19 vaccine is not recommended due to a history of severe adverse reaction to a covid-19 vaccine(s) and/or covid-19 vaccine component(s), includes injection and post administration monitoring",HCPCS_Level_II,HCPC2026_JAN,2026
M0221,"Injection, tixagevimab and cilgavimab, for the pre-exposure prophylaxis only, for certain adults and pediatric individuals (12 years of age and older weighing at least 40kg) with no known sars-cov-2 exposure, who either have moderate to severely compromised immune  systems or for whom vaccination with any available covid-19 vaccine is not recommended due to a history of severe adverse reaction to a covid-19 vaccine(s) and/or covid-19 vaccine component(s), includes injection and post administration monitoring in the home or residence; this includes a beneficiary's home that has been made provider-based to the hospital during the covid-19 public health emergency",HCPCS_Level_II,HCPC2026_JAN,2026
M0222,"Intravenous injection, bebtelovimab, includes injection and post administration monitoring",HCPCS_Level_II,HCPC2026_JAN,2026
M0223,"Intravenous injection, bebtelovimab, includes injection and post administration monitoring in the home or residence; this includes a beneficiary's home that has been made provider-based to the hospital during the covid-19 public health emergency",HCPCS_Level_II,HCPC2026_JAN,2026
M0224,"Intravenous infusion, pemivibart, for the pre-exposure prophylaxis only, for certain adults and adolescents (12 years of age and older weighing at least 40 kg) with no known sars-cov-2 exposure, who either have moderate-to-severe immune compromise due to a medical condition or receipt of immunosuppressive medications or treatments, includes infusion and post administration monitoring",HCPCS_Level_II,HCPC2026_JAN,2026
M0235,"Intravenous infusion, monoclonal antibody products with an indication for post-exposure prophylaxis or treatment of covid-19, for hospitalized adults and/or pediatric patients who are receiving systemic corticosteroids and require supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ecmo) only, includes infusion and post administration monitoring, not otherwise classified, first dose",HCPCS_Level_II,HCPC2026_JAN,2026
M0236,"Intravenous infusion, monoclonal antibody products with an indication for post-exposure prophylaxis or treatment of covid-19, for hospitalized adults and/or pediatric patients who are receiving systemic corticosteroids and require supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ecmo) only, includes infusion and post administration monitoring, not otherwise classified, second dose",HCPCS_Level_II,HCPC2026_JAN,2026
M0237,"Intravenous infusion, tocilizumab-anoh, for hospitalized adult patients with covid-19 who are receiving systemic corticosteroids and require supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ecmo) only, includes infusion and post administration monitoring, first dose",HCPCS_Level_II,HCPC2026_JAN,2026
M0238,"Intravenous infusion, tocilizumab-anoh, for hospitalized adult patients with covid-19 who are receiving systemic corticosteroids and require supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ecmo) only, includes infusion and post administration monitoring, second dose",HCPCS_Level_II,HCPC2026_JAN,2026
M0239,"Intravenous infusion, bamlanivimab-xxxx, includes infusion and post administration monitoring",HCPCS_Level_II,HCPC2026_JAN,2026
M0240,"Intravenous infusion or subcutaneous injection, casirivimab and imdevimab includes infusion or injection, and post administration monitoring, subsequent repeat doses",HCPCS_Level_II,HCPC2026_JAN,2026
M0241,"Intravenous infusion or subcutaneous injection, casirivimab and imdevimab includes infusion or injection, and post administration monitoring in the home or residence; this includes a beneficiary's home that has been made provider-based to the hospital during the covid-19 public health emergency, subsequent repeat doses",HCPCS_Level_II,HCPC2026_JAN,2026
M0243,"Intravenous infusion or subcutaneous injection, casirivimab and imdevimab includes infusion or injection, and post administration monitoring",HCPCS_Level_II,HCPC2026_JAN,2026
M0244,"Intravenous infusion or subcutaneous injection, casirivimab and imdevimab includes infusion or injection, and post administration monitoring in the home or residence; this includes a beneficiary's home that has been made provider-based to the hospital during the covid-19 public health emergency",HCPCS_Level_II,HCPC2026_JAN,2026
M0245,"Intravenous infusion, bamlanivimab and etesevimab, includes infusion and post administration monitoring",HCPCS_Level_II,HCPC2026_JAN,2026
M0246,"Intravenous infusion, bamlanivimab and etesevimab, includes infusion and post administration monitoring in the home or residence; this includes a beneficiary's home that has been made provider based to the hospital during the covid 19 public health emergency",HCPCS_Level_II,HCPC2026_JAN,2026
M0247,"Intravenous infusion, sotrovimab, includes infusion and post administration monitoring",HCPCS_Level_II,HCPC2026_JAN,2026
M0248,"Intravenous infusion, sotrovimab, includes infusion and post administration monitoring in the home or residence; this includes a beneficiary's home that has been made provider-based to the hospital during the covid-19 public health emergency",HCPCS_Level_II,HCPC2026_JAN,2026
M0249,"Intravenous infusion, tocilizumab, for hospitalized adults and pediatric patients (2 years of age and older) with covid-19 who are receiving systemic corticosteroids and require supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ecmo) only, includes infusion and post administration monitoring, first dose",HCPCS_Level_II,HCPC2026_JAN,2026
M0250,"Intravenous infusion, tocilizumab, for hospitalized adults and pediatric patients (2 years of age and older) with covid-19 who are receiving systemic corticosteroids and require supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ecmo) only, includes infusion and post administration monitoring, second dose",HCPCS_Level_II,HCPC2026_JAN,2026
M0300,Iv chelation therapy (chemical endarterectomy),HCPCS_Level_II,HCPC2026_JAN,2026
M0301,Fabric wrapping of abdominal aneurysm,HCPCS_Level_II,HCPC2026_JAN,2026
M1000,Pain screened as moderate to severe,HCPCS_Level_II,HCPC2026_JAN,2026
M1001,Plan of care to address moderate to severe pain documented on or before the date of the second visit with a clinician,HCPCS_Level_II,HCPC2026_JAN,2026
M1002,"Plan of care for moderate to severe pain not documented on or before the date of the second visit with a clinician, reason not given",HCPCS_Level_II,HCPC2026_JAN,2026
M1003,Tb screening performed and results interpreted within twelve months prior to initiation of first-time biologic and/or immune response modifier therapy,HCPCS_Level_II,HCPC2026_JAN,2026
M1004,"Documentation of medical reason for not screening for tb or interpreting results (i.e., patient positive for tb and documentation of past treatment; patient who has recently completed a course of anti-tb therapy)",HCPCS_Level_II,HCPC2026_JAN,2026
M1005,"Tb screening not performed or results not interpreted, reason not given",HCPCS_Level_II,HCPC2026_JAN,2026
M1006,"Disease activity not assessed, reason not given",HCPCS_Level_II,HCPC2026_JAN,2026
M1007,>=50% of total number of a patient's outpatient ra encounters assessed,HCPCS_Level_II,HCPC2026_JAN,2026
M1008,<50% of total number of a patient's outpatient ra encounters assessed,HCPCS_Level_II,HCPC2026_JAN,2026
M1009,Discharge/discontinuation of the episode of care documented in the medical record,HCPCS_Level_II,HCPC2026_JAN,2026
M1010,Discharge/discontinuation of the episode of care documented in the medical record,HCPCS_Level_II,HCPC2026_JAN,2026
M1011,Discharge/discontinuation of the episode of care documented in the medical record,HCPCS_Level_II,HCPC2026_JAN,2026
M1012,Discharge/discontinuation of the episode of care documented in the medical record,HCPCS_Level_II,HCPC2026_JAN,2026
M1013,Discharge/discontinuation of the episode of care documented in the medical record,HCPCS_Level_II,HCPC2026_JAN,2026
M1014,Discharge/discontinuation of the episode of care documented in the medical record,HCPCS_Level_II,HCPC2026_JAN,2026
M1015,Discharge/discontinuation of the episode of care documented in the medical record,HCPCS_Level_II,HCPC2026_JAN,2026
M1016,Female patients unable to bear children,HCPCS_Level_II,HCPC2026_JAN,2026
M1017,Patient admitted to palliative care services,HCPCS_Level_II,HCPC2026_JAN,2026
M1018,"Patients with an active diagnosis or history of cancer (except basal cell and squamous cell skin carcinoma), patients who are heavy tobacco smokers, lung cancer screening patients",HCPCS_Level_II,HCPC2026_JAN,2026
M1019,Adolescent patients 12 to 17 years of age with major depression or dysthymia who reached remission at twelve months as demonstrated by a twelve month (+/-60 days) phq-9 or phq-9m score of less than 5,HCPCS_Level_II,HCPC2026_JAN,2026
M1020,Adolescent patients 12 to 17 years of age with major depression or dysthymia who did not reach remission at twelve months as demonstrated by a twelve month (+/-60 days) phq-9 or phq-9m score of less than 5. either phq-9 or phq-9m score was not assessed or is greater than or equal to 5,HCPCS_Level_II,HCPC2026_JAN,2026
M1021,Patient had only urgent care visits during the performance period,HCPCS_Level_II,HCPC2026_JAN,2026
M1022,Patients who were in hospice at any time during the performance period,HCPCS_Level_II,HCPC2026_JAN,2026
M1023,Adolescent patients 12 to 17 years of age with major depression or dysthymia who reached remission at six months as demonstrated by a six month (+/-60 days) phq-9 or phq-9m score of less than five,HCPCS_Level_II,HCPC2026_JAN,2026
M1024,Adolescent patients 12 to 17 years of age with major depression or dysthymia who did not reach remission at six months as demonstrated by a six month (+/-60 days) phq-9 or phq-9m score of less than five. either phq-9 or phq-9m score was not assessed or is greater than or equal to five,HCPCS_Level_II,HCPC2026_JAN,2026
M1025,Patients who were in hospice at any time during the performance period,HCPCS_Level_II,HCPC2026_JAN,2026
M1026,Patients who were in hospice at any time during the performance period,HCPCS_Level_II,HCPC2026_JAN,2026
M1027,Imaging of the head (ct or mri) was obtained,HCPCS_Level_II,HCPC2026_JAN,2026
M1028,Documentation of patients with primary headache diagnosis and imaging other than ct or mri obtained,HCPCS_Level_II,HCPC2026_JAN,2026
M1029,"Imaging of the head (ct or mri) was not obtained, reason not given",HCPCS_Level_II,HCPC2026_JAN,2026
M1030,Patients with clinical indications for imaging of the head,HCPCS_Level_II,HCPC2026_JAN,2026
M1031,Patients with no clinical indications for imaging of the head,HCPCS_Level_II,HCPC2026_JAN,2026
M1032,Adults currently taking pharmacotherapy for oud,HCPCS_Level_II,HCPC2026_JAN,2026
M1033,Pharmacotherapy for oud initiated after june 30th of performance period,HCPCS_Level_II,HCPC2026_JAN,2026
M1034,Adults who have at least 180 days of continuous pharmacotherapy with a medication prescribed for oud without a gap of more than seven days,HCPCS_Level_II,HCPC2026_JAN,2026
